date,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,cloud_cover_mean,relative_humidity_2m_mean,daylight_duration
2014-01-01 04:00:00+00:00,-2.5185835,-7.1995654,0.0,0.0,0.0,0.0,15.03835,29.519999,44.375,51.803543,33542.426
2014-01-02 04:00:00+00:00,-2.6310835,-8.301644,3.8999999,0.0,2.9399998,8.0,23.132626,46.8,99.5,75.03098,33587.008
2014-01-03 04:00:00+00:00,-12.143584,-18.867376,10.1,0.0,7.14,11.0,28.766228,54.36,54.25,68.41196,33635.184
2014-01-04 04:00:00+00:00,-13.076917,-17.824211,0.0,0.0,0.0,0.0,11.983188,17.64,28.041666,69.838005,33686.91
2014-01-05 04:00:00+00:00,-3.8956661,-7.867,0.1,0.1,0.0,1.0,15.192682,28.44,71.75,86.02775,33742.355
2014-01-06 04:00:00+00:00,5.7439156,1.7316505,8.000001,8.000001,0.0,13.0,26.987997,66.96,92.125,87.171745,33802.098
2014-01-07 04:00:00+00:00,-12.864417,-20.549717,0.0,0.0,0.0,0.0,32.396,62.279995,0.083333336,30.773,33866.03
2014-01-08 04:00:00+00:00,-9.389418,-14.941989,0.0,0.0,0.0,0.0,15.379206,29.519999,14.291667,33.73441,33934.008
2014-01-09 04:00:00+00:00,-4.726917,-9.173104,0.0,0.0,0.0,0.0,8.225035,17.28,31.125,44.918076,34005.88
2014-01-10 04:00:00+00:00,-0.67899996,-3.8054712,2.1,1.8,0.28,6.0,8.557102,16.56,92.041664,80.8571,34081.484
2014-01-11 04:00:00+00:00,8.752251,6.1519017,13.8,13.8,0.0,19.0,23.14103,65.88,100.0,97.532875,34160.676
2014-01-12 04:00:00+00:00,4.304333,-0.05638923,0.0,0.0,0.0,0.0,20.393293,44.639996,49.208332,72.35304,34243.305
2014-01-13 04:00:00+00:00,3.1835,-0.43143436,0.0,0.0,0.0,0.0,14.759999,29.88,51.041668,77.78039,34329.215
2014-01-14 04:00:00+00:00,5.9876666,3.328883,10.1,10.1,0.0,14.0,12.864649,25.199999,92.791664,89.876945,34418.246
2014-01-15 04:00:00+00:00,3.3335,0.5917161,0.0,0.0,0.0,0.0,10.703569,21.24,55.375,91.92623,34510.273
2014-01-16 04:00:00+00:00,2.6960003,-0.21690895,0.2,0.2,0.0,1.0,10.365251,18.72,91.041664,87.62442,34605.133
2014-01-17 04:00:00+00:00,0.4668335,-3.1125066,0.0,0.0,0.0,0.0,10.948973,21.599998,36.166668,73.76293,34702.68
2014-01-18 04:00:00+00:00,1.0043334,-3.111413,4.8,4.8,0.0,8.0,16.78156,34.56,61.291668,80.09706,34802.773
2014-01-19 04:00:00+00:00,-1.3915,-6.971741,0.0,0.0,0.0,0.0,20.380579,40.32,34.875,53.450333,34905.273
2014-01-20 04:00:00+00:00,2.1001666,-2.8279226,0.0,0.0,0.0,0.0,20.478907,38.16,77.416664,59.080166,35010.03
2014-01-21 04:00:00+00:00,-5.5039997,-11.351222,8.6,0.0,6.23,12.0,22.3229,41.399998,99.083336,57.132626,35116.914
2014-01-22 04:00:00+00:00,-13.266498,-19.809805,0.5,0.0,0.7,4.0,23.377836,43.92,41.833332,60.22441,35225.78
2014-01-23 04:00:00+00:00,-15.047749,-20.495705,0.0,0.0,0.0,0.0,20.364674,37.44,56.0,68.92666,35336.504
2014-01-24 04:00:00+00:00,-14.347752,-19.851385,0.0,0.0,0.0,0.0,16.595179,31.319998,15.583333,66.67149,35448.94
2014-01-25 04:00:00+00:00,-7.299833,-13.077247,1.2,0.0,0.90999997,5.0,21.09305,41.399998,87.291664,72.06791,35563.37
2014-01-26 04:00:00+00:00,-8.789416,-14.249051,0.1,0.0,0.14,1.0,18.448023,37.079998,34.166668,68.55628,35680.926
2014-01-27 04:00:00+00:00,-0.82275003,-5.697492,0.0,0.0,0.0,0.0,23.510508,44.28,86.166664,66.01908,35801.523
2014-01-28 04:00:00+00:00,-9.847751,-15.071934,0.0,0.0,0.0,0.0,15.7908325,32.399998,57.916668,45.930515,35924.965
2014-01-29 04:00:00+00:00,-9.054001,-14.425465,1.5,0.0,1.1200001,7.0,18.0036,34.56,40.416668,50.579468,36051.074
2014-01-30 04:00:00+00:00,-9.362334,-14.199067,0.0,0.0,0.0,0.0,11.542478,23.039999,4.1666665,55.415897,36179.656
2014-01-31 04:00:00+00:00,-3.3310835,-7.810906,0.0,0.0,0.0,0.0,12.964998,23.759998,83.958336,65.24511,36310.55
2014-02-01 04:00:00+00:00,0.36474994,-3.3768394,0.0,0.0,0.0,0.0,11.885453,23.039999,90.708336,69.96585,36443.562
2014-02-02 04:00:00+00:00,2.9793332,-0.3207946,0.0,0.0,0.0,0.0,11.113451,17.64,95.125,82.383125,36578.53
2014-02-03 04:00:00+00:00,0.18350007,-3.8300278,27.4,0.7,18.689999,17.0,16.946787,34.2,86.416664,90.47708,36715.285
2014-02-04 04:00:00+00:00,-5.0852504,-9.133952,0.0,0.0,0.0,0.0,9.983106,17.28,73.416664,78.68061,36853.652
2014-02-05 04:00:00+00:00,-1.1310834,-5.3457675,27.2,15.900001,8.05,16.0,21.749481,37.079998,95.541664,91.7004,36993.477
2014-02-06 04:00:00+00:00,-5.6456666,-10.358607,0.0,0.0,0.0,0.0,16.981165,32.039997,46.041668,74.59283,37134.598
2014-02-07 04:00:00+00:00,-8.420667,-13.2386675,0.0,0.0,0.0,0.0,13.441071,25.199999,28.708334,73.278984,37276.855
2014-02-08 04:00:00+00:00,-9.353999,-13.910138,0.0,0.0,0.14,0.0,12.24,22.68,60.166668,72.97904,37420.1
2014-02-09 04:00:00+00:00,-8.426916,-12.736057,2.3,0.0,1.6800001,5.0,10.144082,18.0,56.125,77.08212,37564.18
2014-02-10 04:00:00+00:00,-7.4310837,-12.444205,0.2,0.0,0.14,1.0,16.055355,30.960001,37.083332,73.827705,37708.94
2014-02-11 04:00:00+00:00,-13.0269165,-18.10916,0.0,0.0,0.0,0.0,13.513193,26.64,0.5833333,72.12872,37854.25
2014-02-12 04:00:00+00:00,-12.728999,-17.548315,0.0,0.0,0.0,0.0,12.24,19.8,60.333332,75.89193,37999.96
2014-02-13 04:00:00+00:00,-1.0060834,-6.9386916,41.300003,8.300001,23.099997,20.0,33.912685,65.520004,100.0,90.937126,38145.93
2014-02-14 04:00:00+00:00,0.38766667,-5.3654304,11.700001,3.1999998,5.95,8.0,29.427662,53.28,44.208332,76.0585,38292.453
2014-02-15 04:00:00+00:00,-1.9456664,-6.7557907,5.4,0.099999994,3.71,10.0,26.250393,53.639996,87.208336,84.17077,38440.8
2014-02-16 04:00:00+00:00,-5.79775,-11.407187,0.0,0.0,0.14,0.0,26.493652,53.639996,59.666668,68.875084,38590.934
2014-02-17 04:00:00+00:00,-7.449833,-12.423999,0.0,0.0,0.0,0.0,18.11841,32.399998,19.333334,62.87588,38742.684
2014-02-18 04:00:00+00:00,-1.9248333,-6.035048,3.1,1.0,1.4700001,8.0,20.929596,39.239998,72.75,80.49304,38895.92
2014-02-19 04:00:00+00:00,-0.12900016,-3.706864,4.5999994,4.5999994,0.0,5.0,18.374111,42.12,69.041664,85.59403,39050.484
2014-02-20 04:00:00+00:00,1.2001667,-2.3625722,0.0,0.0,0.0,0.0,16.78156,39.96,42.416668,80.99369,39206.24
2014-02-21 04:00:00+00:00,4.481416,1.3497005,3.4999998,3.4999998,0.0,3.0,21.9718,54.36,91.25,92.336334,39363.047
2014-02-22 04:00:00+00:00,1.0564164,-3.2036512,0.0,0.0,0.0,0.0,18.328207,34.92,8.875,74.3351,39520.76
2014-02-23 04:00:00+00:00,2.5168335,-0.96446973,0.0,0.0,0.0,0.0,12.599998,19.08,61.666668,73.92042,39679.254
2014-02-24 04:00:00+00:00,-0.6310833,-5.832184,0.8,0.8,0.0,3.0,26.82906,52.92,43.791668,65.10253,39838.387
2014-02-25 04:00:00+00:00,-5.0498333,-10.406833,0.0,0.0,0.14,0.0,25.959969,48.96,60.916668,59.768032,39998.04
2014-02-26 04:00:00+00:00,-4.8915005,-9.863423,0.5,0.0,0.42000002,4.0,21.603,47.519997,63.083332,54.486095,40158.066
2014-02-27 04:00:00+00:00,-5.524833,-11.209512,0.2,0.0,0.21000001,1.0,26.072052,52.199997,25.958334,44.074993,40318.355
2014-02-28 04:00:00+00:00,-10.126916,-15.270264,0.0,0.0,0.0,0.0,23.233252,47.88,0.375,43.771545,40478.777
2014-03-01 04:00:00+00:00,-3.7123325,-7.8563766,0.0,0.0,0.0,0.0,12.245294,24.48,49.791668,54.511234,40639.2
2014-03-02 04:00:00+00:00,-1.0623333,-4.7171316,0.5,0.2,0.28,4.0,9.0,21.24,77.458336,74.03554,40799.516
2014-03-03 04:00:00+00:00,-6.5206666,-12.018758,3.5000002,0.0,2.5900002,8.0,18.430452,39.6,85.75,58.11586,40959.59
2014-03-04 04:00:00+00:00,-9.4665,-14.053498,0.0,0.0,0.0,0.0,9.983106,19.08,75.75,58.32524,41119.305
2014-03-05 04:00:00+00:00,-2.445667,-6.507019,0.0,0.0,0.0,0.0,11.609651,23.039999,57.333332,54.7494,41278.55
2014-03-06 04:00:00+00:00,-6.218584,-11.403798,0.0,0.0,0.0,0.0,18.214718,37.079998,52.458332,54.59171,41437.598
2014-03-07 04:00:00+00:00,-1.4665003,-5.759027,0.0,0.0,0.0,0.0,13.684735,26.28,99.875,74.432625,41597.625
2014-03-08 04:00:00+00:00,2.5689168,-1.10802,0.0,0.0,0.0,0.0,15.509274,27.72,25.75,72.85137,41758.62
2014-03-09 04:00:00+00:00,1.3355832,-2.9829295,0.3,0.2,0.07,2.0,19.386593,37.44,79.625,66.20281,41920.473
2014-03-10 04:00:00+00:00,2.7668333,-1.1268915,0.0,0.0,0.0,0.0,11.770403,23.4,78.333336,62.39976,42083.07
2014-03-11 04:00:00+00:00,7.7168336,4.6824474,0.0,0.0,0.0,0.0,12.7279215,26.64,52.875,68.43559,42246.305
2014-03-12 04:00:00+00:00,8.1293335,5.6268535,2.2,2.2,0.0,5.0,20.018072,52.92,97.291664,85.87491,42410.062
2014-03-13 04:00:00+00:00,-4.9665,-12.455413,0.0,0.0,0.0,0.0,33.283943,64.799995,50.166668,46.542023,42574.24
2014-03-14 04:00:00+00:00,-1.104,-6.225078,0.0,0.0,0.0,0.0,20.431387,38.16,40.375,45.799763,42738.73
2014-03-15 04:00:00+00:00,7.5293345,2.8904266,0.0,0.0,0.0,0.0,26.042212,48.6,41.333332,54.001667,42903.426
2014-03-16 04:00:00+00:00,0.22724994,-4.879535,0.0,0.0,0.0,0.0,18.278645,35.28,45.708332,42.706894,43068.215
2014-03-17 04:00:00+00:00,-2.1144166,-7.200058,0.5,0.0,0.56,4.0,17.174677,33.12,92.833336,40.010708,43233.004
2014-03-18 04:00:00+00:00,-0.7914999,-5.0388527,0.0,0.0,0.0,0.0,14.48972,31.319998,6.125,56.440647,43397.68
2014-03-19 04:00:00+00:00,1.7376667,-2.1013582,12.3,12.3,0.0,7.0,17.555305,47.519997,76.458336,84.0835,43562.133
2014-03-20 04:00:00+00:00,6.5459995,2.4461794,3.3999999,3.3999999,0.0,2.0,24.130743,47.88,54.083332,71.68423,43726.266
2014-03-21 04:00:00+00:00,3.937667,-0.79669136,0.0,0.0,0.0,0.0,24.36325,46.079998,13.291667,52.90427,43889.965
2014-03-22 04:00:00+00:00,6.9022503,3.0272274,0.0,0.0,0.0,0.0,24.144165,45.36,55.875,64.95021,44053.133
2014-03-23 04:00:00+00:00,1.7126666,-2.983772,0.0,0.0,0.0,0.0,18.86139,36.0,76.875,55.529415,44215.656
2014-03-24 04:00:00+00:00,-2.4539998,-7.837812,0.0,0.0,0.0,0.0,22.206486,43.56,52.875,35.81589,44377.426
2014-03-25 04:00:00+00:00,-1.1435834,-5.4700203,0.8,0.0,0.70000005,4.0,13.493999,28.8,72.666664,51.74243,44538.332
2014-03-26 04:00:00+00:00,-0.6435835,-7.1496468,1.3000001,0.0,1.05,6.0,33.61714,65.520004,47.208332,47.227627,44698.637
2014-03-27 04:00:00+00:00,-0.5310833,-5.4925,0.0,0.0,0.0,0.0,19.95972,40.68,39.416668,41.40025,44859.43
2014-03-28 04:00:00+00:00,7.7689157,4.3009663,0.8,0.8,0.0,2.0,26.518099,55.44,92.875,71.93309,45020.707
2014-03-29 04:00:00+00:00,6.433499,3.279155,23.499998,23.499998,0.0,13.0,21.99538,55.44,93.875,93.92689,45182.36
2014-03-30 04:00:00+00:00,6.4480824,2.8916228,21.899998,21.899998,0.0,17.0,25.567604,55.079998,100.0,96.93506,45344.29
2014-03-31 04:00:00+00:00,5.30225,0.4478751,5.3,4.8,0.35000002,10.0,24.522316,46.079998,58.125,71.496414,45506.414
2014-04-01 04:00:00+00:00,5.598083,2.539822,0.0,0.0,0.0,0.0,13.679999,32.039997,27.875,67.07412,45668.617
2014-04-02 04:00:00+00:00,6.4085,3.9899616,1.8,1.8,0.0,3.0,10.182337,18.72,73.041664,81.86616,45830.8
2014-04-03 04:00:00+00:00,8.204333,5.6831417,0.5,0.5,0.0,1.0,10.799999,19.44,65.041664,66.85862,45992.867
2014-04-04 04:00:00+00:00,5.1085,1.5470629,5.0,5.0,0.0,14.0,20.633371,39.6,100.0,86.31895,46154.707
2014-04-05 04:00:00+00:00,7.366833,3.280359,0.2,0.2,0.0,1.0,24.94413,49.68,52.083332,66.22086,46316.223
2014-04-06 04:00:00+00:00,5.883499,2.3456762,0.0,0.0,0.0,0.0,14.33234,27.359999,20.208334,55.626644,46477.31
2014-04-07 04:00:00+00:00,6.0939164,2.7592413,8.4,8.4,0.0,8.0,21.03152,41.039997,99.916664,79.973145,46637.85
2014-04-08 04:00:00+00:00,11.6501665,9.1320715,3.7000003,3.7000003,0.0,8.0,25.153671,47.16,78.291664,79.48001,46797.746
2014-04-09 04:00:00+00:00,8.687667,4.8669515,0.0,0.0,0.0,0.0,21.407139,39.6,7.0,57.950222,46956.89
2014-04-10 04:00:00+00:00,8.550168,4.8065205,0.0,0.0,0.0,0.0,20.008356,36.719997,1.9583334,55.678196,47115.156
2014-04-11 04:00:00+00:00,14.306416,12.367671,1.4,1.4,0.0,4.0,17.31746,34.92,84.291664,65.71079,47272.445
2014-04-12 04:00:00+00:00,13.0564165,11.39571,1.4000001,1.4000001,0.0,3.0,15.192682,31.319998,37.375,68.98162,47428.63
2014-04-13 04:00:00+00:00,14.987664,13.255782,0.0,0.0,0.0,0.0,19.296133,37.8,33.958332,72.47132,47583.594
2014-04-14 04:00:00+00:00,16.860582,14.777408,0.0,0.0,0.0,0.0,24.149532,46.8,88.875,73.808876,47737.22
2014-04-15 04:00:00+00:00,12.862668,9.950446,20.9,20.9,0.0,19.0,30.78368,67.67999,94.416664,92.043755,47889.742
2014-04-16 04:00:00+00:00,3.9480832,-1.2677196,3.6999998,1.1999999,1.75,3.0,25.364037,50.039997,25.666666,46.765865,48042.215
2014-04-17 04:00:00+00:00,4.0585,0.046923082,0.0,0.0,0.0,0.0,14.654254,34.56,36.166668,60.955368,48194.62
2014-04-18 04:00:00+00:00,4.5105834,1.2463436,0.0,0.0,0.0,0.0,13.1041975,28.44,90.333336,71.73729,48346.86
2014-04-19 04:00:00+00:00,9.7126665,6.827885,0.0,0.0,0.0,0.0,14.241629,33.12,87.125,63.33398,48498.82
2014-04-20 04:00:00+00:00,8.081416,4.6507025,0.0,0.0,0.0,0.0,17.610588,33.839996,59.583332,58.71942,48650.395
2014-04-21 04:00:00+00:00,8.723083,6.591846,0.0,0.0,0.0,0.0,11.91812,21.599998,1.5,67.21113,48801.473
2014-04-22 04:00:00+00:00,12.637665,11.159408,1.2,1.2,0.0,3.0,12.594856,24.119999,78.916664,78.13047,48951.94
2014-04-23 04:00:00+00:00,10.475167,5.874185,0.5,0.5,0.0,2.0,29.568253,58.679996,56.0,66.52281,49101.688
2014-04-24 04:00:00+00:00,8.87725,3.4966233,0.0,0.0,0.0,0.0,27.026386,52.199997,1.7083334,39.799038,49250.59
2014-04-25 04:00:00+00:00,8.8272505,5.5216484,0.70000005,0.70000005,0.0,2.0,16.78156,32.399998,53.416668,54.647892,49398.53
2014-04-26 04:00:00+00:00,10.550167,8.294139,19.500004,19.500004,0.0,12.0,16.299694,36.719997,79.75,77.019,49545.383
2014-04-27 04:00:00+00:00,9.048084,5.211082,0.0,0.0,0.0,0.0,19.513195,44.28,44.166668,64.26244,49691.03
2014-04-28 04:00:00+00:00,10.037666,7.6063085,0.0,0.0,0.0,0.0,12.7279215,25.199999,48.583332,63.793106,49835.34
2014-04-29 04:00:00+00:00,7.3334994,3.028206,3.6,3.6,0.0,8.0,24.251284,52.199997,96.875,77.477745,49978.176
2014-04-30 04:00:00+00:00,7.341833,3.3853672,34.899998,34.899998,0.0,24.0,26.124195,53.639996,100.0,94.13705,50119.418
2014-05-01 04:00:00+00:00,16.720999,16.572836,7.999999,7.999999,0.0,11.0,17.581125,38.519997,73.0,85.11289,50258.914
2014-05-02 04:00:00+00:00,14.533501,12.281528,0.1,0.1,0.0,1.0,22.553936,43.199997,59.541668,63.28505,50396.54
2014-05-03 04:00:00+00:00,13.075166,10.925048,0.0,0.0,0.0,0.0,16.485485,32.399998,32.166668,64.81857,50532.137
2014-05-04 04:00:00+00:00,12.683499,8.732251,0.1,0.1,0.0,1.0,28.943642,55.8,34.208332,58.78451,50665.574
2014-05-05 04:00:00+00:00,12.575166,8.856068,0.0,0.0,0.0,0.0,21.794127,42.12,18.791666,51.841534,50797.04
2014-05-06 04:00:00+00:00,12.5043335,9.473758,0.0,0.0,0.0,0.0,17.786331,35.28,36.833332,54.605534,50927.523
2014-05-07 04:00:00+00:00,12.404332,10.009322,0.0,0.0,0.0,0.0,15.042659,26.64,60.416668,57.137043,51056.99
2014-05-08 04:00:00+00:00,11.804333,11.0153,9.7,9.7,0.0,9.0,9.983106,18.72,97.458336,90.214775,51185.332
2014-05-09 04:00:00+00:00,13.72725,13.27037,3.5,3.5,0.0,5.0,13.979872,26.64,99.333336,93.52484,51312.434
2014-05-10 04:00:00+00:00,18.752249,19.094534,2.0,2.0,0.0,6.0,19.483284,40.68,98.0,84.619194,51438.168
2014-05-11 04:00:00+00:00,19.191832,18.73207,0.1,0.1,0.0,1.0,14.869351,28.44,33.208332,65.97879,51562.42
2014-05-12 04:00:00+00:00,19.962664,20.614466,0.0,0.0,0.0,0.0,10.239453,20.16,57.708332,69.61462,51685.08
2014-05-13 04:00:00+00:00,15.573087,14.506221,0.0,0.0,0.0,0.0,17.654688,37.079998,85.333336,76.46835,51806.0
2014-05-14 04:00:00+00:00,13.30225,12.007356,0.0,0.0,0.0,0.0,14.336861,27.72,69.125,81.512146,51925.06
2014-05-15 04:00:00+00:00,17.110586,17.291502,2.0,2.0,0.0,6.0,19.376562,35.64,91.541664,93.818085,52042.133
2014-05-16 04:00:00+00:00,17.289747,16.55002,18.0,18.0,0.0,14.0,25.603062,56.16,99.958336,96.147156,52157.09
2014-05-17 04:00:00+00:00,15.062665,13.20136,8.0,8.0,0.0,3.0,16.808569,39.6,32.125,68.1063,52269.79
2014-05-18 04:00:00+00:00,13.298083,10.916331,0.0,0.0,0.0,0.0,15.546833,29.519999,18.25,61.204975,52380.098
2014-05-19 04:00:00+00:00,14.031417,11.105992,0.0,0.0,0.0,0.0,19.862083,42.839996,14.916667,53.469715,52487.87
2014-05-20 04:00:00+00:00,16.768915,14.8016,0.1,0.1,0.0,1.0,15.696165,32.399998,37.75,56.70479,52592.977
2014-05-21 04:00:00+00:00,17.185583,16.585958,0.4,0.4,0.0,2.0,14.84318,33.12,79.875,69.76259,52695.266
2014-05-22 04:00:00+00:00,15.864749,16.169975,10.999999,10.999999,0.0,9.0,11.966954,27.359999,92.916664,91.04049,52794.598
2014-05-23 04:00:00+00:00,15.741832,16.307169,8.5,8.5,0.0,14.0,7.24486,20.519999,79.083336,88.43574,52890.82
2014-05-24 04:00:00+00:00,15.531415,15.332943,4.2,4.2,0.0,6.0,12.768586,28.08,68.375,84.10804,52983.79
2014-05-25 04:00:00+00:00,17.704332,17.534693,0.0,0.0,0.0,0.0,10.365251,22.319998,50.291668,73.70783,53073.617
2014-05-26 04:00:00+00:00,20.808498,20.335403,0.0,0.0,0.0,0.0,16.394829,32.760002,61.791668,63.293636,53161.043
2014-05-27 04:00:00+00:00,22.862665,23.696215,0.4,0.4,0.0,2.0,15.111424,29.519999,73.625,67.44332,53246.03
2014-05-28 04:00:00+00:00,15.014749,14.167804,1.1,1.1,0.0,3.0,16.610792,36.0,98.541664,84.8849,53328.51
2014-05-29 04:00:00+00:00,12.8064165,10.999902,0.0,0.0,0.0,0.0,14.007655,30.599998,94.416664,70.20214,53408.387
2014-05-30 04:00:00+00:00,16.223083,15.568954,0.1,0.1,0.0,1.0,13.679999,29.519999,61.541668,68.43444,53485.566
2014-05-31 04:00:00+00:00,16.366835,14.496185,0.4,0.4,0.0,3.0,20.969805,42.12,24.583334,66.31428,53559.965
2014-06-01 04:00:00+00:00,16.741835,15.905937,0.0,0.0,0.0,0.0,13.207634,24.84,22.75,61.54477,53631.496
2014-06-02 04:00:00+00:00,18.939749,18.108152,0.0,0.0,0.0,0.0,12.984975,25.919998,4.5,59.429688,53700.066
2014-06-03 04:00:00+00:00,21.762665,23.27173,3.2999997,3.2999997,0.0,4.0,12.181624,25.199999,35.291668,72.35795,53765.59
2014-06-04 04:00:00+00:00,21.131416,22.58644,0.0,0.0,0.0,0.0,11.928989,27.72,86.25,75.288574,53827.973
2014-06-05 04:00:00+00:00,18.571,18.761084,20.999996,20.999996,0.0,15.0,16.215992,36.36,70.708336,83.44816,53887.125
2014-06-06 04:00:00+00:00,18.548082,17.174345,0.0,0.0,0.0,0.0,16.489416,34.56,43.166668,63.139347,53942.965
2014-06-07 04:00:00+00:00,19.71058,19.836815,0.0,0.0,0.0,0.0,10.990322,21.96,6.125,66.49275,53995.395
2014-06-08 04:00:00+00:00,21.185583,21.857122,0.0,0.0,0.0,0.0,14.587776,27.72,66.625,67.62679,54044.34
2014-06-09 04:00:00+00:00,19.000166,20.15085,8.700001,8.700001,0.0,17.0,11.183201,32.039997,99.458336,86.51594,54089.7
2014-06-10 04:00:00+00:00,20.531416,22.84627,0.8,0.8,0.0,5.0,9.83268,18.359999,95.625,89.61433,54131.4
2014-06-11 04:00:00+00:00,18.264748,18.29641,1.0,1.0,0.0,2.0,18.391735,39.96,90.0,85.21445,54169.34
2014-06-12 04:00:00+00:00,18.8085,19.352825,1.0,1.0,0.0,5.0,19.09358,36.36,100.0,88.84158,54203.453
2014-06-13 04:00:00+00:00,20.556417,22.802176,19.2,19.2,0.0,18.0,14.512064,24.119999,93.416664,92.48413,54233.65
2014-06-14 04:00:00+00:00,19.718916,19.551977,0.8,0.8,0.0,1.0,20.65848,39.239998,49.125,74.08546,54259.918
2014-06-15 04:00:00+00:00,19.166834,18.719828,0.0,0.0,0.0,0.0,15.7908325,36.36,44.791668,67.51415,54282.496
2014-06-16 04:00:00+00:00,20.42933,21.633081,0.0,0.0,0.0,0.0,13.37825,29.519999,51.833332,73.323586,54301.387
2014-06-17 04:00:00+00:00,24.191828,26.532242,0.0,0.0,0.0,0.0,14.618837,27.0,58.583332,70.94118,54316.598
2014-06-18 04:00:00+00:00,26.487663,27.900179,0.0,0.0,0.0,0.0,19.576189,38.16,58.458332,62.055542,54328.14
2014-06-19 04:00:00+00:00,21.141832,22.88034,8.700001,8.700001,0.0,10.0,13.556282,31.319998,67.208336,83.15924,54336.027
2014-06-20 04:00:00+00:00,20.812666,20.387197,0.0,0.0,0.0,0.0,16.75064,30.599998,59.708332,59.92438,54340.26
2014-06-21 04:00:00+00:00,19.485582,19.033491,0.0,0.0,0.0,0.0,13.979872,29.16,46.416668,59.43671,54340.86
2014-06-22 04:00:00+00:00,20.200169,20.595968,0.0,0.0,0.0,0.0,10.390226,22.68,50.958332,65.60506,54337.836
2014-06-23 04:00:00+00:00,21.0335,21.257963,0.0,0.0,0.0,0.0,15.281989,28.8,35.208332,63.542892,54331.207
2014-06-24 04:00:00+00:00,21.54808,21.502577,0.0,0.0,0.0,0.0,18.792551,34.56,68.333336,67.65508,54320.984
2014-06-25 04:00:00+00:00,23.631416,25.720629,1.1,1.1,0.0,5.0,16.171976,29.519999,78.583336,78.286446,54307.203
2014-06-26 04:00:00+00:00,24.489744,26.890915,4.0,4.0,0.0,5.0,12.879752,32.039997,61.541668,76.39442,54289.863
2014-06-27 04:00:00+00:00,21.966833,23.326082,0.6,0.6,0.0,5.0,13.910169,30.599998,48.458332,73.02046,54269.008
2014-06-28 04:00:00+00:00,22.185585,23.17826,0.0,0.0,0.0,0.0,15.408671,31.319998,36.666668,65.05615,54244.65
2014-06-29 04:00:00+00:00,21.85225,22.631243,0.0,0.0,0.0,0.0,16.279802,30.239998,68.291664,66.96775,54216.816
2014-06-30 04:00:00+00:00,23.333498,24.33213,0.0,0.0,0.0,0.0,13.441071,29.88,55.583332,65.37783,54185.535
2014-07-01 04:00:00+00:00,25.848082,27.702835,0.0,0.0,0.0,0.0,18.388212,36.36,60.541668,68.22801,54150.84
2014-07-02 04:00:00+00:00,27.004332,30.1466,2.6,2.6,0.0,2.0,21.03152,39.96,49.083332,70.69069,54112.746
2014-07-03 04:00:00+00:00,25.696001,29.93014,8.1,8.1,0.0,13.0,14.561099,36.0,77.916664,83.50733,54071.305
2014-07-04 04:00:00+00:00,20.756418,21.850157,17.800001,17.800001,0.0,12.0,23.686249,43.92,80.291664,87.37543,54026.39
2014-07-05 04:00:00+00:00,21.260584,19.687157,0.0,0.0,0.0,0.0,23.686249,45.0,3.7916667,52.539433,53977.605
2014-07-06 04:00:00+00:00,22.568918,22.219704,0.0,0.0,0.0,0.0,16.29174,30.239998,12.958333,55.92401,53925.023
2014-07-07 04:00:00+00:00,25.716835,26.246613,0.0,0.0,0.0,0.0,20.633371,40.68,38.166668,58.3169,53868.746
2014-07-08 04:00:00+00:00,27.581415,29.06137,0.6,0.6,0.0,1.0,23.708124,42.839996,73.291664,60.113026,53808.895
2014-07-09 04:00:00+00:00,25.975166,27.337332,1.3,1.3,0.0,4.0,20.858265,33.12,61.833332,61.338104,53745.58
2014-07-10 04:00:00+00:00,23.650164,25.684753,0.4,0.4,0.0,2.0,10.587918,25.919998,86.833336,69.90581,53678.902
2014-07-11 04:00:00+00:00,23.760582,25.181124,0.0,0.0,0.0,0.0,13.5515,27.72,32.041668,65.21277,53608.99
2014-07-12 04:00:00+00:00,23.370996,24.88799,0.0,0.0,0.0,0.0,17.727943,32.760002,34.708332,71.3348,53535.953
2014-07-13 04:00:00+00:00,24.612663,26.23102,0.1,0.1,0.0,1.0,19.64558,45.719997,84.5,72.91514,53459.89
2014-07-14 04:00:00+00:00,24.800165,28.061203,20.699999,20.699999,0.0,12.0,16.87398,33.839996,91.875,81.33448,53380.93
2014-07-15 04:00:00+00:00,24.877249,29.125269,16.7,16.7,0.0,16.0,16.267857,39.96,85.916664,88.39389,53299.17
2014-07-16 04:00:00+00:00,23.343912,25.836853,11.1,11.1,0.0,12.0,12.72283,27.72,96.791664,79.14213,53214.73
2014-07-17 04:00:00+00:00,21.970995,22.593468,0.0,0.0,0.0,0.0,11.988594,28.08,41.083332,66.29559,53127.723
2014-07-18 04:00:00+00:00,21.575165,22.076447,0.0,0.0,0.0,0.0,11.609651,25.56,34.875,63.120853,53038.242
2014-07-19 04:00:00+00:00,21.148083,22.167358,0.0,0.0,0.0,0.0,11.384199,22.68,96.833336,73.364555,52946.406
2014-07-20 04:00:00+00:00,20.256416,21.139437,0.5,0.5,0.0,3.0,12.641076,33.48,58.041668,77.179375,52852.33
